Stand	Klinikname	Bundesland	ICU low care	ICU high care	ECMO	COVID-19 cases
2020-04-08 15:05:05	Regio Kliniken GmbH, Regio Klinikum Pinneberg	SH	0.0	0.0		0.0
2020-04-08 15:05:05	Klinikum Itzehoe, Itzehoe	SH	1.0	1.0		8.0
2020-04-08 15:05:05	Westküstenkliniken Brunsbüttel und Heide gGmbH, Standort Heide	SH	0.5	1.0	0.5	3.0
2020-04-08 15:05:05	Klinikum Nordfriesland gGmbH - Klinik Husum und Klinik Niebüll, Hauptstandort	SH	1.0	1.0	0.0	0.0
2020-04-08 15:05:05	Asklepios Nordseeklinik Westerland GmbH	SH	1.0	1.0		0.0
2020-04-08 15:05:05	Pius-Hospital Oldenburg, Pius-Hospital Georgstr. 12	NI	1.0	1.0		2.0
2020-04-08 15:05:05	Evangelisches Krankenhaus Oldenburg	NI	1.0	1.0	1.0	3.0
2020-04-08 15:05:05	Klinikum Oldenburg AöR, Hauptstandort	NI	1.0	1.0	1.0	7.0
2020-04-08 15:05:05	St. Johannes-Hospital, St. Johannes Hospital	NI	0.5	0.5		0.0
2020-04-08 15:05:05	Klinikum Wilhelmshaven gGmbH, Hauptstandort	NI	1.0	1.0	1.0	0.0
2020-04-08 15:05:05	Krankenhaus Wittmund gGmbH, Krankenhaus Wittmund gGmbH, Dohuser Weg 10, 26409 Wittmund	NI	1.0	1.0		0.0
2020-04-09 00:05:05	Nordwest-Krankenhaus Sanderbusch gGmbH, Hauptstandort	NI		1.0		2.0
2020-04-08 15:05:05	Krankenhaus Norderney	NI	1.0			0.0
2020-04-09 09:05:09	Klinikum Emden - Hans-Susemihl-Krankenhaus gGmbH, Klinikum Emden Hauptstandort	NI	1.0	1.0	1.0	3.0
2020-04-08 15:05:05	Borromäus Hospital Leer gGmbH	NI	0.0	1.0		2.0
2020-04-08 15:05:05	St. Bernhard-Hospital gemeinnützige GmbH, St. Bernhard-Hospital	NI	1.0	1.0		1.0
2020-04-08 15:05:05	Aller-Weser-Klinik gGmbH Krankenhaus Verden, Aller-Weser-Klinik Verden	NI		0.0		2.0
2020-04-08 15:05:05	AGAPLESION DIAKONIEKLINIKUM, Hauptstandort	NI	1.0	1.0		2.0
2020-04-08 15:05:05	OsteMed Klinik Bremervörde, Hauptstandort	NI	1.0	1.0		0.0
2020-04-08 15:05:05	Helios Klinik Cuxhaven GmbH	NI	1.0	1.0		0.0
2020-04-08 15:05:05	AMEOS Klinikum Mitte Bremerhaven	HB	1.0	1.0		0.0
2020-04-08 15:05:05	AMEOS Klinikum Am Bürgerpark Bremerhaven	HB	0.5	1.0		2.0
2020-04-08 15:05:05	Klinikum Bremerhaven Reinkenheide gGmbH	HB	1.0	1.0		0.0
2020-04-08 15:05:05	Kreiskrankenhaus Osterholz	NI	1.0	1.0		0.0
2020-04-08 15:05:05	Josef-Hospital Delmenhorst	NI	1.0	1.0		0.0
2020-04-08 15:05:05	Rotes Kreuz Krankenhaus Bremen gGmbH	HB	1.0	1.0		2.0
2020-04-08 15:05:05	Roland-Klinik gemeinn. GmbH, Hauptstandort	HB				0.0
2020-04-08 15:05:05	Klinikum Bremen Mitte	HB	1.0	1.0	1.0	1.0
2020-04-08 15:05:05	Krankenhaus St. Joseph-Stift GmbH, Hauptstandort	HB	1.0	1.0		2.0
2020-04-08 15:05:05	DIAKO Ev. Diakonie-Krankenhaus gemeinnützige GmbH, Hauptstandort	HB	1.0	1.0		0.0
2020-04-08 15:05:05	Klinikum Links der Weser, Hauptstandort	HB	1.0	1.0	1.0	9.0
2020-04-09 00:05:05	Klinikum Bremen Ost, KBO -Klinikum	HB		0.5		2.0
2020-04-08 15:05:05	Paracelsus-Klinik Bremen	HB				0.0
2020-04-08 15:05:05	Klinikum Bremen Nord, KBN-Klinik	HB	1.0	1.0		5.0
2020-04-08 15:05:05	Allgemeines Krankenhaus Celle	NI	1.0	1.0		0.0
2020-04-08 15:05:05	Altmark-Klinikum gGmbH, Krankenhaus Salzwedel	ST	0.5	1.0		0.0
2020-04-08 15:05:05	Capio Elbe Jeetzel Klinik Dannenberg, Institutsambulanz Geriatrie	NI	1.0	1.0		0.0
2020-04-08 15:05:05	Helios Klinikum Uelzen	NI	1.0	1.0		0.0
2020-04-08 15:05:05	Herz-Kreislauf-Klinik Bevensen, Hauptstandort	NI	1.0	1.0	1.0	0.0
2020-04-08 15:05:05	Heidekreis-Klinikum GmbH Krankenhaus Soltau, Heidekreis-Klinikum Krankenhaus Soltau	NI	1.0	1.0		0.0
2020-04-08 15:05:05	MediClin GmbH & Co. KG Zweigniderlassung Soltau	NI	0.0	0.0		0.0
2020-04-08 15:05:05	Heidekreis-Klinikum GmbH Krankenhaus Walsrode	NI	1.0	1.0		1.0
2020-04-08 15:05:05	DIAKOVERE Friederikenstift, Humboldtstr. 5	NI	0.5	0.5		1.0
2020-04-08 15:05:05	DIAKOVERE Henriettenstift, Marienstr. 72-90	NI	1.0	1.0	1.0	9.0
2020-04-08 15:05:05	Kinder- und Jugendkrankenhaus AUF DER BULT, Hauptstandort	NI	1.0	1.0		0.0
2020-04-08 15:05:05	KRH Klinikum Siloah	NI				10.0
2020-04-08 15:05:05	Paracelsus-Klinik am Silbersee	NI	1.0	1.0		1.0
2020-04-08 15:05:05	AMEOS Klinikum Alfeld	NI	0.5	0.5		0.0
2020-04-08 15:05:05	St. Bernward Krankenhaus Hildesheim, Krankenhaus-Hauptgebäude	NI	1.0	1.0		2.0
2020-04-08 15:05:05	Helios Klinikum Hildesheim	NI	0.0	1.0	0.0	3.0
2020-04-08 15:05:05	KRH Klinikum Neustadt a. Rbge.	NI	0.5	0.5		2.0
2020-04-09 09:05:09	Helios Kliniken Mittelweser GmbH- Nienburg, Helios Kliniken Mittelweser GmbH- Krankenhaus Nienburg	NI	0.0	1.0		2.0
2020-04-08 15:05:05	AGAPLESION EV KLINIKUM SCHAUMBURG gGmbH, Hauptstandort	NI	0.0	1.0		1.0
2020-04-08 15:05:05	Sana Klinikum Hameln-Pyrmont	NI	1.0	1.0		3.0
2020-04-09 09:05:09	AGAPLESION Ev. Bathildiskrankenhaus, AGAPLESION Ev. Bathildiskrankenhaus Bad Pyrmont	NI	0.0	0.0		1.0
2020-04-08 15:05:05	Deister-Süntel-Klinik, Bad Münder	NI	1.0	1.0		1.0
2020-04-08 15:05:05	Klinikum Herford AöR	NW	1.0	1.0	1.0	6.0
2020-04-08 15:05:05	Katholische Hospitalvereinigung Ostwestfalen gGmbH Bielefeld, Mathilden Hospital	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Lukas-Krankenhaus Bünde gGmbH	NW	0.5	1.0		0.0
2020-04-08 15:05:05	Krankenhaus Lübbecke-Rahden, 01 Lübbecke - Virchowstraße	NW	0.0	0.0		0.0
2020-04-08 15:05:05	Herz- und Diabeteszentrum Nordrhein-Westfalen, Herz- und Diabeteszentrum NRW	NW	1.0	1.0	1.0	4.0
2020-04-08 15:05:05	Krankenhaus Bad Oeynhausen	NW	0.0	0.0	0.0	0.0
2020-04-08 15:05:05	Klinikum Lippe GmbH, Klinikum Lippe GmbH, Standort Lemgo	NW				2.0
2020-04-08 18:05:07	Klinikum Lippe GmbH, Klinikum Lippe GmbH, Standort Detmold	NW	0.5	0.5		11.0
2020-04-08 15:05:05	Klinikum Weser-Egge, St. Rochus Krankenhaus	NW	0.0	0.0		0.0
2020-04-08 18:05:07	Klinikum Weser-Egge, St. Josef Hospital	NW	1.0	1.0		0.0
2020-04-08 18:05:07	Klinikum Weser-Egge, St. Vincenz Hospital	NW	0.0	0.0	0.0	0.0
2020-04-08 18:05:07	Brüderkrankenhaus St. Josef Paderborn, Hauptstandort	NW	1.0	1.0		2.0
2020-04-08 15:05:05	St. Vincenz-Krankenhaus GmbH, St. Vincenz	NW	1.0	1.0	0.0	1.0
2020-04-08 15:05:05	St. Johannisstift Ev. Krankenhaus Paderborn GmbH	NW	1.0	0.5		1.0
2020-04-08 18:05:07	Karl-Hansen-Klinik GmbH	NW	1.0	1.0	1.0	4.0
2020-04-08 15:05:05	Klinikum Gütersloh gemeinnützige GmbH	NW	1.0	1.0		5.0
2020-04-08 15:05:05	Sankt Elisabeth Hospital GmbH, Sankt Elisabeth Hospital Gütersloh	NW	1.0			2.0
2020-04-08 15:05:05	Katholische Hospitalvereinigung Ostwestfalen gGmbH Bielefeld, Sankt Vinzenz Hospital	NW	1.0	1.0		0.0
2020-04-08 21:05:06	Klinikum Bielefeld gem. GmbH, Klinikum Bielefeld Mitte	NW	1.0	1.0	1.0	7.0
2020-04-08 15:05:05	Evangelisches Klinikum Bethel gGmbH, Johannesstift	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Klinik Dr. Hartog, Hauptstandort	NW	1.0	1.0		1.0
2020-04-08 15:05:05	Evangelisches Klinikum Bethel gGmbH, Bethel	NW	1.0	1.0		3.0
2020-04-08 15:05:05	AGAPLESION DIAKONIE KLINIKEN KASSEL gemeinnützige GmbH, AGAPLESION DIAKONIE KLINIKEN	HE	1.0	1.0		0.0
2020-04-08 15:05:05	DRK-Kliniken Nordhessen, Wehlheiden	HE	0.5	1.0		2.0
2020-04-08 15:05:05	Klinikum Kassel	HE	1.0	1.0	1.0	18.0
2020-04-08 15:05:05	Asklepios Schwalm-Eder-Kliniken GmbH, Schwalmstadt-Ziegenhain, Asklepios Klinikum Melsungen	HE	1.0	1.0		0.0
2020-04-08 15:05:05	Klinikum Hann. Münden GmbH, Klinikum Hann. Münden	NI	0.0	1.0		2.0
2020-04-08 15:05:05	Fachklinik für Lungenerkrankungen - Philippstiftung e. V., Hauptstandort	HE	1.0	1.0		1.0
2020-04-08 15:05:05	Helios Klinikum Warburg GmbH, Hauptstandort	NW	0.0	1.0		1.0
2020-04-08 15:05:05	St.-Marien-Hospital Marsberg, Hauptstandort	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Hessenklinik Stadtkrankenhaus Korbach gGmbH, Hauptstandort	HE	1.0	1.0		0.0
2020-04-09 09:05:09	Asklepios Kliniken Bad Wildungen GmbH, Asklepios Stadtklinik	HE	0.0	0.5		0.0
2020-04-09 00:05:05	Werner Wicker Klinik Orthopädisches Schwerpunktklinikum Werner Wicker GmbH & Co. KG, Hauptstandort	HE	1.0	1.0		0.0
2020-04-08 15:05:05	Asklepios Schwalm-Eder-Kliniken GmbH, Schwalmstadt-Ziegenhain, Asklepios Klinikum Schwalmstadt	HE	1.0	1.0	0.0	3.0
2020-04-08 15:05:05	Universitätsklinikum Gießen und Marburg GmbH, Standort Marburg, Hauptstandort	HE	1.0	1.0	1.0	6.0
2020-04-08 15:05:05	Kreiskrankenhaus Frankenberg, Kreiskrankenhaus Frankenberg gGmbH	HE	1.0	1.0		4.0
2020-04-08 15:05:05	DRK Krankenhaus Biedenkopf, 35216 Biedenkopf	HE	1.0	1.0		0.0
2020-04-08 15:05:05	Universitätsklinikum Gießen und Marburg Standort Gießen, Universitätsklinikum Gießen und Marburg GmbH - Standort Gießen	HE	1.0	1.0	1.0	14.0
2020-04-08 15:05:05	Agaplesion Evangelisches Krankenhaus Mittelhessen	HE	1.0	1.0	1.0	0.0
2020-04-08 15:05:05	Asklepios Klinik Lich GmbH, Lich	HE	1.0	1.0		0.0
2020-04-08 15:05:05	Klinikum Wetzlar-Braunfels, Klinikum Wetzlar	HE	0.0	1.0		5.0
2020-04-08 15:05:05	Dill-Kliniken	HE	1.0	1.0		0.0
2020-04-09 00:05:05	Kreiskrankenhaus Weilburg gGmbH	HE				1.0
2020-04-08 15:05:05	Vitos Klinikum Weil-Lahn, Vitos Klinikum Weil-Lahn, Standort Weilmünster	HE	1.0	1.0		0.0
2020-04-08 15:05:05	Klinikum Fulda, Hauptstandort	HE	1.0	1.0	1.0	5.0
2020-04-08 15:05:05	Helios St. Elisabeth Klinik Hünfeld	HE	1.0	0.5		0.0
2020-04-08 15:05:05	Herz-Kreislauf-Zentrum Klinikum Hersfeld-Rotenburg GmbH, Herz-Kreislauf-Zentrum Rotenburg	HE	0.0	1.0	0.5	0.0
2020-04-08 15:05:05	Klinikum Bad Hersfeld, Seilerweg 29, 36251 Bad Hersfeld	HE	1.0	1.0		2.0
2020-04-08 15:05:05	Krankenhaus Eichhof, Lauterbach	HE	1.0	1.0		3.0
2020-04-08 15:05:05	Klinikum Bad Salzungen GmbH	TH	1.0	1.0		2.0
2020-04-08 15:05:05	m&i-Fachklinik Bad Liebenstein, Hauptstandort	TH	0.0	0.0		0.0
2020-04-08 15:05:05	AGAPLESION Krankenhaus Neu-Bethlehem gGmbH, AGAPLESION Krankenhaus Neu Bethlehem	NI	1.0	1.0		0.0
2020-04-09 09:05:09	Evangelisches Krankenhaus Göttingen-Weende gGmbH, Hauptstandort	NI		1.0		1.0
2020-04-08 15:05:05	Universitätsmedizin Göttingen, Standort UMG	NI	1.0	1.0	1.0	4.0
2020-04-08 15:05:05	Helios Albert-Schweitzer-Klinik Northeim GmbH	NI				2.0
2020-04-08 15:05:05	Klinikum Werra-Meißner GmbH, Klinikum Werra-Meißner GmbH - Standort Eschwege	HE	1.0	1.0		0.0
2020-04-09 00:05:05	Helios Klinik Herzberg/Osterode GmbH	NI	1.0	1.0		3.0
2020-04-09 09:05:09	Klinikum Weser-Egge, St. Ansgar Krankenhaus	NW	1.0	1.0	1.0	5.0
2020-04-08 15:05:05	Herzogin-Elisabeth-Hospital Braunschweig, Hauptstandort	NI	1.0	1.0	1.0	2.0
2020-04-08 15:05:05	Helios Klinikum Salzgitter GmbH, Hauptstandort	NI	1.0	1.0	0.0	3.0
2020-04-08 18:05:07	Helios St. Marienberg Klinik Helmstedt GmbH	NI	1.0	1.0		3.0
2020-04-08 15:05:05	HELIOS Klinikum Gifhorn GmbH, HELIOS Klinikum Gifhorn	NI	0.5	1.0		2.0
2020-04-08 15:05:05	Asklepios Harzklinik Goslar	NI	1.0	0.5		3.0
2020-04-08 15:05:05	Asklepios Kliniken Schildautal	NI		1.0		2.0
2020-04-08 15:05:05	AMEOS Klinikum Halberstadt GmbH, AMEOS Klinikum Halberstadt	ST	1.0	1.0		0.0
2020-04-08 15:05:05	Universitätsklinikum Magdeburg A.ö.R., Universitätsklinikum Magdeburg A.ö.R. - Gerhart-Hauptmann-Straße	ST	0.5	0.5		0.0
2020-04-08 15:05:05	Krankenhaus St. Marienstift Magdeburg GmbH, Krankenhaus St. Marienstift Magdeburg GmbH Harsdorfer Str. 30	ST	1.0	1.0		0.0
2020-04-08 15:05:05	Klinikum in den Pfeifferschen Stiftungen GmbH, Magdeburg	ST	0.0	1.0		0.0
2020-04-08 15:05:05	MEDIAN Klinik NRZ Magdeburg, Hauptstandort	ST	0.0	0.0		0.0
2020-04-08 15:05:05	Universitätsklinikum Magdeburg A.ö.R., Universitätsklinikum Magdeburg A.ö.R. - Leipziger Straße	ST	1.0	1.0	1.0	9.0
2020-04-08 15:05:05	KLINIKUM MAGDEBURG gGmbH	ST	1.0	1.0	1.0	0.0
2020-04-08 15:05:05	AMEOS klinikum Schönebeck GmbH, AMEOS Klinikum Schönebeck, Standort Bad Salzelmen	ST	1.0	1.0		0.0
2020-04-08 15:05:05	Helios Klinik Zerbst/Anhalt GmbH, Hauptstandort	ST	1.0	1.0		0.0
2020-04-08 15:05:05	Helios Klinik Jerichower Land GmbH, Hauptstandort	ST	1.0	1.0		0.0
2020-04-08 15:05:05	Lungenklinik Lostau gGmbH, Lostau	ST	1.0	1.0		0.0
2020-04-08 15:05:05	AMEOS Klinikum Haldensleben GmbH, AMEOS Klinikum Haldensleben, Somatik	ST	1.0	1.0		2.0
2020-04-08 15:05:05	Helios Bördeklinik GmbH, Hauptstandort	ST	1.0	1.0	0.0	0.0
2020-04-08 18:05:07	Johanniter Krankenhaus Genthin - Stendal gmbH, Johanniter GmbH Zweigniederlassung Stendal Johanniter - Krankenhaus Stendal - Hauptstandort	ST	1.0	0.5		3.0
2020-04-08 15:05:05	AGAPLESION DIAKONIEKRANKENHAUS SEEHAUSEN	ST	1.0	1.0		0.0
2020-04-08 15:05:05	Altmark-Klinikum gGmbH, Krankenhaus Gardelegen	ST	1.0	1.0		0.0
2020-04-09 09:05:09	Ev. Krankenhaus Düsseldorf, 260510132-00	NW	1.0	0.0		4.0
2020-04-08 15:05:05	St. Martinus-Krankenhaus Düsseldorf, St. Martinus-Krankenhaus	NW	1.0	1.0		1.0
2020-04-09 09:05:09	Universitätsklinikum Düsseldorf	NW	1.0	1.0	1.0	14.0
2020-04-08 15:05:05	Krankenhaus Mörsenbroich-Rath GmbH, Augusta-Krankenhaus	NW	0.5	1.0	0.0	9.0
2020-04-08 15:05:05	Krankenhaus Mörsenbroich-Rath GmbH, St. Vinzenz - Krankenhaus	NW	0.5	0.5		3.0
2020-04-08 18:05:07	Marien Hospital Düsseldorf GmbH, Marien Hospital Düsseldorf	NW	1.0	0.5		5.0
2020-04-08 15:05:05	Florence-Nightingale-Krankenhaus, Kaiserswerther Diakonie        Florence-Nightingale-Krankenhaus, Kreuzbergstrasse 79, 40489 Düsseldorf	NW	1.0	1.0		3.0
2020-04-08 15:05:05	Schön Klinik Düsseldorf SE & Co. KG, Hauptstandort	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Sana Kliniken Düsseldorf, Sana Krankenhaus Benrath	NW	0.0			6.0
2020-04-08 15:05:05	Sana Kliniken Düsseldorf, Sana Krankenhaus Gerresheim	NW	0.5	1.0	0.0	3.0
2020-04-09 09:05:09	St. Elisabeth-Hospitalgesellschaft Niederrhein mbH, Hauptstandort	NW	1.0	0.0		0.0
2020-04-08 15:05:05	St. Mauritius Therapieklinik Meerbusch gGmbH, St. Mauritius Therapieklinik Meerbusch	NW	0.0	0.0		0.0
2020-04-09 09:05:09	St. Josefs Krankenhaus Hilden, Standort St. Josefs Krankenhaus Hilden	NW	0.0	0.0		1.0
2020-04-08 15:05:05	St. Martinus Krankenhaus Langenfeld, St. Martinus Krankenhaus	NW	1.0	1.0		2.0
2020-04-08 15:05:05	Evangelisches Krankenhaus Mettmann GmbH, Mettmann	NW	1.0	1.0		1.0
2020-04-08 15:05:05	St. Marien-Krankenhaus GmbH Ratingen, Hauptstandort	NW	1.0	1.0		2.0
2020-04-08 15:05:05	Johanniter GmbH-Ev. Krankenhaus Bethesda Mönchengladbach, Hauptstandort	NW	1.0	1.0		1.0
2020-04-08 15:05:05	Kliniken Maria Hilf GmbH	NW	1.0	1.0	1.0	8.0
2020-04-08 15:05:05	Krankenhaus Neuwerk gGmbH, Mönchengladbach, 41066 Mönchengladbach, Dünner Strasse 214 - 216	NW	1.0	1.0		4.0
2020-04-08 15:05:05	Städtische Kliniken Mönchengladbach GmbH, Städtische Kliniken Mönchengladbach GmbH - Elisabeth-Krankenhaus Rheydt	NW	1.0	1.0		5.0
2020-04-09 09:05:09	Städtisches Krankenhaus Nettetal GmbH	NW	1.0	1.0		4.0
2020-04-08 15:05:05	Johanna Etienne Krankenhaus, Hauptstandort	NW		0.5		7.0
2020-04-08 15:05:05	Städtische Kliniken Neuss - Lukaskrankenhaus - GmbH, Hauptstandort	NW	1.0	1.0		3.0
2020-04-08 15:05:05	Rhein-Kreis Neuss Kliniken GmbH, Kreiskrankenhaus Grevenbroich	NW	0.0	0.0		5.0
2020-04-08 15:05:05	Rhein-Kreis Neuss Kliniken GmbH, Kreiskrankenhaus Dormagen	NW	1.0	1.0		4.0
2020-04-08 15:05:05	Allgemeines Krankenhaus Viersen GmbH	NW	1.0	1.0	1.0	5.0
2020-04-08 15:05:05	St. Irmgardis - Krankenhaus Süchteln GmbH, Viersen	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Hermann-Josef-Krankenhaus, Erkelenz, Hermann-Josef-Krankenhaus	NW	1.0	0.5		5.0
2020-04-08 15:05:05	Klinikverbund St. Antonius und St. Josef GmbH, Krankenhaus St. Josef	NW	1.0	1.0	0.0	1.0
2020-04-08 15:05:05	AGAPLESION Bethesda Krankenhaus Wuppertal, Hauptstandort	NW				1.0
2020-04-08 15:05:05	Helios Klinikum Wuppertal, Helios Klinikum Wuppertal, Standort Barmen	NW	1.0	1.0	1.0	21.0
2020-04-08 15:05:05	Sana Krankenhaus Radevormwald gGmbH, Sana Krankenhaus Radevormwald	NW		1.0		0.0
2020-04-08 15:05:05	Helios Klinikum Niederberg	NW	1.0	1.0		3.0
2020-04-08 15:05:05	St. Lukas Klinik, Standort St. Lukas Klinik	NW				0.0
2020-04-08 15:05:05	Krankenhaus Bethanien, Hauptstandort	NW		0.5	0.0	7.0
2020-04-08 15:05:05	St. Josef Krankenhaus Haan, Standort St. Josef Krankenhaus Haan	NW	1.0	1.0		1.0
2020-04-08 15:05:05	Sana-Klinikum Remscheid GmbH	NW	1.0	1.0		5.0
2020-04-08 15:05:05	Krankenhaus Wermelskirchen GmbH, Krankenhaus Wermelskirchen	NW	0.5	0.5	0.0	1.0
2020-04-09 09:05:09	Klinikum Dortmund gGmbH, Klinikum Dortmund gGmbH - Klinikzentrum Mitte	NW	1.0	1.0	0.5	11.0
2020-04-09 09:05:09	St.-Johannes-Hospital Dortmund	NW	0.0	0.5	0.5	3.0
2020-04-09 09:05:09	Marien Hospital Dortmund-Hombruch	NW	0.5	0.0		0.0
2020-04-08 15:05:05	Ortho-Klinik Dortmund	NW				0.0
2020-04-08 15:05:05	St. Lukas Klinikum, St.-Josefs-Hospital	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Hüttenhospital gGmbH	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Klinikum Westfalen GmbH - KKDO, KaP, HK, Knappschaftskrankenhaus Dortmund	NW	0.5	0.5	1.0	0.0
2020-04-08 18:05:07	St. Lukas Klinikum, Katholisches Krankenhaus Dortmund-West	NW	0.5	0.0		0.0
2020-04-09 09:05:09	Knappschaftskrankenhaus Lütgendortmund	NW				0.0
2020-04-08 15:05:05	Katholisches Klinikum Lünen/Werne, St.-Marien-Hospital	NW	1.0	1.0		3.0
2020-04-08 15:05:05	St. Lukas Klinikum, St. Rochus-Hospital	NW	1.0	1.0		2.0
2020-04-08 15:05:05	Evangelisches Krankenhaus Castrop-Rauxel, Krankenhaus Grutholzallee	NW	0.0	1.0		0.0
2020-04-08 15:05:05	Evangelisches Krankenhaus Herne, Herne-Mitte	NW	1.0	1.0	0.0	2.0
2020-04-08 15:05:05	Marien Hospital Herne, Universitätsklinikum der Ruhr-Universität Bochum, Marien Hospital Herne  - Universitätsklinikum der Ruhr-Universität Bochum	NW	0.5	1.0	0.5	1.0
2020-04-08 15:05:05	St. Anna Hospital, Hauptstandort	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Evangelisches Krankenhaus Herne, Herne-Eickel	NW	1.0	1.0	0.0	0.0
2020-04-08 15:05:05	Katholisches Klinikum Bochum gGmbH, Standort EH	NW	1.0	1.0	0.0	0.0
2020-04-08 15:05:05	Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil gGmbH, Bergmannsheil Bochum gGmbH	NW	1.0	1.0	1.0	5.0
2020-04-08 18:05:07	Augusta-Kranken-Anstalt gGmbH, Augusta-Kranken-Anstalt - Betriebsstelle Bochum-Mitte	NW	1.0	1.0	1.0	3.0
2020-04-08 15:05:05	Katholisches Klinikum Bochum gGmbH, Standort JH	NW	1.0	1.0	0.0	7.0
2020-04-08 15:05:05	Universitätsklinikum Knappschaftskrankenhaus Bochum, Standort1	NW	1.0	1.0	1.0	3.0
2020-04-09 00:05:05	Alfried Krupp Krankenhaus Rüttenscheid, Alfried Krupp Krankenhaus Essen Rüttenscheid	NW	0.0	1.0		0.0
2020-04-08 15:05:05	KEM I Evang. Kliniken Essen-Mitte gGmbH, Evang. Huyssens-Stiftung in Essen-Huttrop	NW	0.0	0.0		2.0
2020-04-08 15:05:05	Elisabeth-Krankenhaus Essen GmbH, Elisabeth-Krankenhaus Essen	NW	0.5	1.0	1.0	6.0
2020-04-09 09:05:09	Universitätsklinikum Essen, Hauptstandort	NW	1.0	1.0	0.5	21.0
2020-04-08 15:05:05	KEM I Evang. Kliniken Essen-Mitte gGmbH, Evang. Krankenhaus Essen-Werden	NW				0.0
2020-04-08 15:05:05	Ruhrlandklinik, Westdeutsches Lungenzentrum am Universitätsklinikum Essen gGmbH	NW		1.0		2.0
2020-04-08 15:05:05	Katholische Kliniken Ruhrhalbinsel, St. Josef-Krankenhaus Kupferdreh - Hauptstandort	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Alfried Krupp Krankenhaus Steele, Alfried Krupp Krankenhaus Essen Steele	NW	0.5	1.0		0.0
2020-04-08 15:05:05	KEM I Evang. Kliniken Essen-Mitte gGmbH, Evang. Krankenhaus Essen-Steele	NW	0.5	0.5		0.0
2020-04-08 15:05:05	Katholisches Klinikum Essen GmbH, Marienhospital Altenessen	NW		1.0		4.0
2020-04-08 15:05:05	Ev. Krankenhaus Mülheim GmbH, Evangelisches Krankenhaus Mülheim GmbH	NW	1.0	1.0		2.0
2020-04-09 09:05:09	St. Marien-Hospital Mülheim an der Ruhr GmbH, Hauptstandort	NW	1.0	1.0		1.0
2020-04-08 15:05:05	Evangelisches Krankenhaus Hattingen gGmbH	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Klinikum Vest GmbH, Knappschaftskrankenhaus Recklinghausen	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Stiftungsklinikum Proselis gGmbH, Prosper-Hospital	NW	1.0	1.0		3.0
2020-04-08 15:05:05	Elisabeth-Krankenhaus Recklinghausen, Hauptstandort	NW	1.0	1.0		0.0
2020-04-08 15:05:05	St. Elisabeth-Hospital Herten gGmbH, Hauptstandort	NW	1.0	1.0		0.0
2020-04-08 18:05:07	KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH, Gertrudis-Hospital Westerholt	NW				0.0
2020-04-08 15:05:05	St. Vincenz-Krankenhaus, Krankenhaus	NW	0.0	1.0	0.0	1.0
2020-04-08 15:05:05	Vestische Kinder- und Jugendklinik Datteln, Datteln	NW	0.5	0.5		0.0
2020-04-08 15:05:05	KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH, St. Sixtus-Hospital Haltern am See	NW	1.0	1.0		0.0
2020-04-08 15:05:05	KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH, Marien-Hospital Marl	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Klinikum Vest GmbH, Paracelsus-Klinik Marl	NW				4.0
2020-04-08 15:05:05	Evangelische Kliniken Gelsenkirchen GmbH, Hauptstandort	NW	1.0	1.0		6.0
2020-04-08 15:05:05	Marienhospital Gelsenkirchen GmbH, Marienhospital Gelsenkirchen	NW	1.0	1.0		4.0
2020-04-08 15:05:05	Bergmannsheil und Kinderklinik Buer GmbH	NW		1.0		1.0
2020-04-08 15:05:05	Sankt Marien-Hospital Buer GmbH, Sankt Marien-Hospital Gelsenkirchen-Buer	NW	1.0	1.0	0.0	1.0
2020-04-08 15:05:05	Katholische Kliniken Emscher-Lippe GmbH, St. Barbara-Hospital Gladbeck	NW	1.0	1.0		2.0
2020-04-08 15:05:05	Helios St. Elisabeth Klinik Oberhausen	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Ev. Krankenhaus Oberhausen GmbH, Evangelisches Krankenhaus Oberhausen GmbH	NW	1.0	1.0		1.0
2020-04-08 15:05:05	Evangelisches Klinikum Niederrhein gGmbH, Johanniter Krankenhaus Oberhausen	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Katholisches Klinikum Oberhausen gGmbH, St. Clemens-Hospital	NW	1.0	1.0		0.0
2020-04-08 15:05:05	Knappschaftskrankenhaus Bottrop GmbH, Knappschaftskrankenhaus Bottrop	NW	1.0	1.0		1.0
